time	temperature	pressure	humidity	altitude
2019-11-28T07:18:20.490Z	20.73	988.63	50.72	207.02
2019-11-28T07:19:21.240Z	20.73	988.63	50.70	207.02
2019-11-28T07:20:21.988Z	20.74	988.63	50.68	207.02
2019-11-28T07:21:22.737Z	20.74	988.67	50.66	206.69
2019-11-28T07:22:23.486Z	20.75	988.67	50.61	206.69
2019-11-28T07:23:24.234Z	20.76	988.69	50.61	206.35
2019-11-28T07:24:24.982Z	20.77	988.71	50.59	206.35
2019-11-28T07:25:25.732Z	20.77	988.73	50.58	206.35
2019-11-28T07:26:26.481Z	20.78	988.73	50.56	206.35
2019-11-28T07:27:27.233Z	20.78	988.75	50.55	205.84
2019-11-28T07:28:27.983Z	20.78	988.79	50.54	205.67
2019-11-28T07:29:28.729Z	20.79	988.79	50.53	205.67
2019-11-28T07:30:29.475Z	20.80	988.81	50.55	205.50
2019-11-28T07:31:30.226Z	20.80	988.85	50.55	204.99
2019-11-28T07:32:30.980Z	20.81	988.85	50.53	204.82
2019-11-28T07:33:31.728Z	20.81	988.89	50.53	204.48
2019-11-28T07:34:32.477Z	20.81	988.91	50.51	204.48
2019-11-28T07:35:33.226Z	20.81	988.93	50.50	204.31
2019-11-28T07:36:33.976Z	20.82	988.93	50.50	204.14
2019-11-28T07:37:34.725Z	20.82	988.97	50.49	203.97
2019-11-28T07:38:35.472Z	20.83	988.99	50.47	203.97
2019-11-28T07:39:36.218Z	20.84	988.99	50.48	203.80
2019-11-28T07:40:36.963Z	20.84	989.02	50.51	203.71
2019-11-28T07:41:37.712Z	20.85	989.01	50.51	203.54
2019-11-28T07:42:38.460Z	20.85	989.02	50.52	203.37
2019-11-28T07:43:39.207Z	20.85	989.04	50.55	203.20
2019-11-28T07:44:39.953Z	20.86	989.10	50.54	203.03
2019-11-28T07:45:40.701Z	20.86	989.10	50.58	203.03
2019-11-28T07:46:41.449Z	20.87	989.12	50.61	203.03
2019-11-28T07:47:42.197Z	20.87	989.12	50.60	202.86
2019-11-28T07:48:42.942Z	20.88	989.14	50.59	202.69
2019-11-28T07:49:43.688Z	20.89	989.14	50.59	202.69
2019-11-28T07:50:44.433Z	20.89	989.12	50.59	202.86
2019-11-28T07:51:45.177Z	20.90	989.16	50.61	202.69
2019-11-28T07:52:45.921Z	20.90	989.18	50.61	202.35
2019-11-28T07:53:46.667Z	20.90	989.20	50.60	202.18
2019-11-28T07:54:47.414Z	20.91	989.20	50.59	202.18
2019-11-28T07:55:48.159Z	20.91	989.22	50.58	201.85
2019-11-28T07:56:48.909Z	20.92	989.26	50.56	201.51
2019-11-28T07:57:49.656Z	20.93	989.28	50.55	201.51
2019-11-28T07:58:50.405Z	20.93	989.30	50.52	201.34
2019-11-28T07:59:51.152Z	20.93	989.30	50.55	201.34
2019-11-28T08:00:51.898Z	20.94	989.34	50.55	200.83
2019-11-28T08:01:52.643Z	20.95	989.34	50.56	200.83
2019-11-28T08:02:53.385Z	20.95	989.36	50.58	200.66
2019-11-28T08:03:54.129Z	20.95	989.38	50.58	200.49
2019-11-28T08:04:54.874Z	20.96	989.40	50.60	200.32
2019-11-28T08:05:55.621Z	20.96	989.40	50.60	200.15
2019-11-28T08:06:56.369Z	20.96	989.44	50.59	199.98
2019-11-28T08:07:57.118Z	20.96	989.48	50.60	199.64
2019-11-28T08:08:57.870Z	20.97	989.48	50.58	199.64
2019-11-28T08:09:58.622Z	20.97	989.48	50.56	199.64
2019-11-28T08:10:59.374Z	20.98	989.52	50.54	199.30
2019-11-28T08:12:00.122Z	20.98	989.52	50.52	199.13
2019-11-28T08:13:00.868Z	20.98	989.54	50.52	199.13
2019-11-28T08:14:01.616Z	20.98	989.54	50.51	199.13
2019-11-28T08:15:02.359Z	20.98	989.54	50.50	199.04
2019-11-28T08:16:03.106Z	20.98	989.56	50.50	198.87
2019-11-28T08:17:03.856Z	20.98	989.57	50.49	199.04
2019-11-28T08:18:04.602Z	20.99	989.56	50.50	198.87
2019-11-28T08:19:05.353Z	20.99	989.57	50.48	198.87
2019-11-28T08:20:06.102Z	21.00	989.63	50.47	198.54
2019-11-28T08:21:06.850Z	21.00	989.63	50.47	198.37
2019-11-28T08:22:07.595Z	21.01	989.65	50.45	198.37
2019-11-28T08:23:08.342Z	21.01	989.65	50.41	198.54
2019-11-28T08:24:09.090Z	21.02	989.67	50.42	198.20
2019-11-28T08:25:09.840Z	21.02	989.69	50.42	198.03
2019-11-28T08:26:10.589Z	21.02	989.69	50.39	198.03
2019-11-28T08:27:11.337Z	21.03	989.71	50.38	198.03
2019-11-28T08:28:12.085Z	21.03	989.71	50.38	197.86
2019-11-28T08:29:12.834Z	21.03	989.80	50.36	197.86
2019-11-28T08:30:13.584Z	21.03	989.82	50.35	196.92
2019-11-28T08:31:14.329Z	21.03	989.86	50.33	196.75
2019-11-28T08:32:15.074Z	21.04	989.86	50.32	196.58
2019-11-28T08:33:15.817Z	21.04	989.87	50.29	196.50
2019-11-28T08:34:16.560Z	21.04	989.86	50.28	196.58
2019-11-28T08:35:17.302Z	21.04	989.86	50.27	196.58
2019-11-28T08:36:18.042Z	21.05	989.86	50.24	196.75
2019-11-28T08:37:18.785Z	21.05	989.84	50.22	196.75
2019-11-28T08:38:19.527Z	21.05	989.87	50.20	196.50
2019-11-28T08:39:20.272Z	21.06	989.89	50.20	196.33
2019-11-28T08:40:21.017Z	21.06	989.89	50.18	196.33
2019-11-28T08:41:21.761Z	21.06	989.91	50.15	195.99
2019-11-28T08:42:22.506Z	21.07	989.93	50.15	195.99
2019-11-28T08:43:23.248Z	21.07	989.93	50.16	195.99
2019-11-28T08:44:23.992Z	21.07	989.95	50.13	195.82
2019-11-28T08:45:24.737Z	21.07	989.97	50.15	195.65
2019-11-28T08:46:25.480Z	21.07	989.97	50.12	195.48
2019-11-28T08:47:26.224Z	21.07	990.01	50.11	195.48
2019-11-28T08:48:26.968Z	21.07	990.01	50.08	195.14
2019-11-28T08:49:27.712Z	21.07	990.03	50.10	195.31
2019-11-28T08:50:28.456Z	21.07	990.05	50.07	194.63
2019-11-28T08:51:29.200Z	21.07	990.07	50.06	194.80
2019-11-28T08:52:29.943Z	21.08	990.07	50.04	194.46
2019-11-28T08:53:30.686Z	21.09	990.09	50.00	194.46
2019-11-28T08:54:31.434Z	21.09	990.13	49.97	194.12
2019-11-28T08:55:32.182Z	21.10	990.15	49.96	193.95
2019-11-28T08:56:32.930Z	21.10	990.17	49.94	193.61
2019-11-28T08:57:33.676Z	21.10	990.19	49.92	193.61
2019-11-28T08:58:34.422Z	21.11	990.21	49.95	193.27
2019-11-28T08:59:35.163Z	21.12	990.25	49.95	193.10
2019-11-28T09:00:35.903Z	21.12	990.27	49.97	192.94
2019-11-28T09:01:36.644Z	21.12	990.29	49.98	192.77
2019-11-28T09:02:37.383Z	21.11	990.31	49.96	192.60
2019-11-28T09:03:38.123Z	21.12	990.33	49.95	192.51
2019-11-28T09:04:38.860Z	21.12	990.33	49.95	192.51
2019-11-28T09:05:39.598Z	21.12	990.34	49.95	192.34
2019-11-28T09:06:40.337Z	21.12	990.36	49.93	192.00
2019-11-28T09:07:41.076Z	21.12	990.38	49.92	192.00
2019-11-28T09:08:41.817Z	21.12	990.38	49.88	192.00
2019-11-28T09:09:42.560Z	21.12	990.40	49.91	191.83
2019-11-28T09:10:43.304Z	21.12	990.42	49.89	191.49
2019-11-28T09:11:44.046Z	21.12	990.44	49.88	191.49
2019-11-28T09:12:44.788Z	21.12	990.46	49.89	191.32
2019-11-28T09:13:45.533Z	21.12	990.46	49.89	191.15
2019-11-28T09:14:46.280Z	21.13	990.48	49.85	191.15
2019-11-28T09:15:47.027Z	21.13	990.48	49.85	191.15
2019-11-28T09:16:47.774Z	21.13	990.56	49.83	190.65
2019-11-28T09:17:48.520Z	21.14	990.58	49.84	190.48
2019-11-28T09:18:49.266Z	21.14	990.58	49.81	190.31
2019-11-28T09:19:50.010Z	21.14	990.60	49.80	190.31
2019-11-28T09:20:50.755Z	21.14	990.60	49.82	190.31
2019-11-28T09:21:51.500Z	21.14	990.62	49.78	190.14
2019-11-28T09:22:52.249Z	21.14	990.64	49.77	190.14
2019-11-28T09:23:52.992Z	21.14	990.64	49.78	189.80
2019-11-28T09:24:53.740Z	21.15	990.68	49.76	189.63
2019-11-28T09:25:54.485Z	21.15	990.68	49.75	189.63
2019-11-28T09:26:55.227Z	21.15	990.70	49.71	189.46
2019-11-28T09:27:55.972Z	21.15	990.70	49.73	189.80
2019-11-28T09:28:56.719Z	21.15	990.70	49.72	189.63
2019-11-28T09:29:57.467Z	21.15	990.70	49.71	189.63
2019-11-28T09:30:58.214Z	21.16	990.68	49.72	189.63
2019-11-28T09:31:58.961Z	21.16	990.70	49.70	189.46
2019-11-28T09:32:59.708Z	21.16	990.72	49.68	189.46
2019-11-28T09:34:00.455Z	21.16	990.72	49.68	189.29
2019-11-28T09:35:01.200Z	21.16	990.74	49.66	189.12
2019-11-28T09:36:01.946Z	21.17	990.76	49.67	189.12
2019-11-28T09:37:02.689Z	21.17	990.76	49.63	188.95
2019-11-28T09:38:03.434Z	21.17	990.80	49.66	188.44
2019-11-28T09:39:04.177Z	21.17	990.84	49.68	188.10
2019-11-28T09:40:04.918Z	21.17	990.86	49.66	187.85
2019-11-28T09:41:05.659Z	21.17	990.89	49.63	187.85
2019-11-28T09:42:06.401Z	21.17	990.91	49.65	187.68
2019-11-28T09:43:07.145Z	21.17	990.93	49.65	187.68
2019-11-28T09:44:07.886Z	21.17	990.95	49.63	187.68
2019-11-28T09:45:08.625Z	21.17	990.95	49.59	187.34
2019-11-28T09:46:09.365Z	21.17	990.99	49.59	187.00
2019-11-28T09:47:10.110Z	21.17	991.01	49.57	187.00
2019-11-28T09:48:10.854Z	21.17	991.01	49.60	186.66
2019-11-28T09:49:11.600Z	21.16	991.05	49.57	186.49
2019-11-28T09:50:12.342Z	21.16	991.07	49.56	186.32
2019-11-28T09:51:13.085Z	21.16	991.09	49.53	186.32
2019-11-28T09:52:13.829Z	21.16	991.11	49.49	185.98
2019-11-28T09:53:14.574Z	21.16	991.13	49.45	185.81
2019-11-28T09:54:15.321Z	21.17	991.15	49.42	185.64
2019-11-28T09:55:16.065Z	21.16	991.17	49.38	185.47
2019-11-28T09:56:16.809Z	21.16	991.19	49.37	185.31
2019-11-28T09:57:17.551Z	21.16	991.21	49.32	185.31
2019-11-28T09:58:18.292Z	21.16	991.23	49.31	185.14
2019-11-28T09:59:19.031Z	21.16	991.25	49.26	184.97
2019-11-28T10:00:19.771Z	21.15	991.25	49.25	184.80
2019-11-28T10:01:20.515Z	21.15	991.27	49.21	184.97
2019-11-28T10:02:21.264Z	21.15	991.25	49.19	184.63
2019-11-28T10:03:22.012Z	21.15	991.29	49.22	184.46
2019-11-28T10:04:22.758Z	21.15	991.33	49.80	184.12
2019-11-28T10:05:23.505Z	21.16	991.33	49.96	183.95
2019-11-28T10:06:24.251Z	21.17	991.39	50.36	183.78
2019-11-28T10:07:24.998Z	21.19	991.37	50.64	183.61
2019-11-28T10:08:25.747Z	21.20	991.42	51.11	183.53
2019-11-28T10:09:26.490Z	21.20	991.44	51.22	183.19
2019-11-28T10:10:27.234Z	21.19	991.46	51.15	183.02
2019-11-28T10:11:27.979Z	21.18	991.48	51.07	183.02
2019-11-28T10:12:28.727Z	21.17	991.54	51.12	182.00
2019-11-28T10:13:29.475Z	21.16	991.58	51.18	182.00
2019-11-28T10:14:30.222Z	21.16	991.58	51.17	182.00
2019-11-28T10:15:30.969Z	21.15	991.56	51.14	182.17
2019-11-28T10:16:31.721Z	21.14	991.58	51.15	181.83
2019-11-28T10:17:32.467Z	21.13	991.56	51.13	182.00
2019-11-28T10:18:33.217Z	21.13	991.58	51.10	181.66
2019-11-28T10:19:33.965Z	21.12	991.62	51.12	181.66
2019-11-28T10:20:34.715Z	21.11	991.62	51.11	181.32
2019-11-28T10:21:35.464Z	21.10	991.66	51.09	181.15
2019-11-28T10:22:36.214Z	21.10	991.70	51.09	180.98
2019-11-28T10:23:36.964Z	21.09	991.70	51.07	180.64
2019-11-28T10:24:37.713Z	21.09	991.74	51.05	180.47
2019-11-28T10:25:38.463Z	21.08	991.78	51.00	180.14
2019-11-28T10:26:39.211Z	21.07	991.78	50.99	180.31
2019-11-28T10:27:39.960Z	21.06	991.82	50.98	179.97
2019-11-28T10:28:40.709Z	21.06	991.84	50.95	179.63
2019-11-28T10:29:41.457Z	21.06	991.88	50.92	179.46
2019-11-28T10:30:42.209Z	21.05	991.90	50.89	179.63
2019-11-28T10:31:42.960Z	21.05	991.86	50.88	179.63
2019-11-28T10:32:43.710Z	21.04	991.88	50.85	179.46
2019-11-28T10:33:44.460Z	21.04	991.88	50.80	179.46
2019-11-28T10:34:45.209Z	21.03	991.90	50.81	179.46
2019-11-28T10:35:45.958Z	21.02	991.88	50.79	179.46
2019-11-28T10:36:46.706Z	21.01	991.88	50.77	179.63
2019-11-28T10:37:47.452Z	21.01	991.90	50.72	179.46
2019-11-28T10:38:48.197Z	21.01	991.90	50.69	179.46
2019-11-28T10:39:48.944Z	21.01	991.90	50.66	179.46
2019-11-28T10:40:49.692Z	21.01	991.91	50.68	179.20
2019-11-28T10:41:50.443Z	21.00	991.93	50.65	179.04
2019-11-28T10:42:51.192Z	21.00	991.93	50.65	179.04
2019-11-28T10:43:51.942Z	21.00	991.95	50.62	179.20
2019-11-28T10:44:52.697Z	20.99	991.91	50.60	179.04
2019-11-28T10:45:53.455Z	20.99	991.93	50.59	178.87
2019-11-28T10:46:54.208Z	20.99	991.93	50.58	178.87
2019-11-28T10:47:54.959Z	20.98	991.95	50.56	178.70
2019-11-28T10:48:55.712Z	20.98	991.95	50.56	178.87
2019-11-28T10:49:56.464Z	20.97	991.95	50.55	178.70
2019-11-28T10:50:57.214Z	20.97	991.97	50.52	178.53
2019-11-28T10:51:57.964Z	20.97	991.99	50.52	178.19
2019-11-28T10:52:58.713Z	20.96	992.01	50.53	178.53
2019-11-28T10:53:59.464Z	20.96	991.99	50.50	178.36
2019-11-28T10:55:00.215Z	20.95	992.01	50.51	178.19
2019-11-28T10:56:00.966Z	20.94	992.03	50.56	178.02
2019-11-28T10:57:01.718Z	20.93	992.01	50.52	178.36
2019-11-28T10:58:02.471Z	20.93	992.01	50.49	178.36
2019-11-28T10:59:03.224Z	20.93	992.03	50.48	178.36
2019-11-28T11:00:03.976Z	20.93	992.03	50.45	178.19
2019-11-28T11:01:04.728Z	20.93	992.05	50.46	178.19
2019-11-28T11:02:05.483Z	20.92	992.05	50.43	178.02
2019-11-28T11:03:06.235Z	20.92	992.05	50.40	178.19
2019-11-28T11:04:06.985Z	20.92	992.07	50.37	177.85
2019-11-28T11:05:07.735Z	20.92	992.07	50.38	177.85
2019-11-28T11:06:08.485Z	20.91	992.07	50.39	177.85
2019-11-28T11:07:09.237Z	20.91	992.09	50.41	177.85
2019-11-28T11:08:09.988Z	20.90	992.09	50.38	177.85
2019-11-28T11:09:10.738Z	20.90	992.09	50.37	177.85
2019-11-28T11:10:11.486Z	20.90	992.11	50.38	177.68
2019-11-28T11:11:12.239Z	20.89	992.09	50.40	177.68
2019-11-28T11:12:12.993Z	20.89	992.11	50.37	177.68
2019-11-28T11:13:13.750Z	20.89	992.11	50.35	177.51
2019-11-28T11:14:14.506Z	20.89	992.15	50.38	177.34
2019-11-28T11:15:15.265Z	20.88	992.15	50.37	177.34
2019-11-28T11:16:16.027Z	20.87	992.15	50.37	177.17
2019-11-28T11:17:16.785Z	20.87	992.15	50.37	177.00
2019-11-28T11:18:17.537Z	20.87	992.17	50.37	177.17
2019-11-28T11:19:18.295Z	20.86	992.17	50.37	177.00
2019-11-28T11:20:19.051Z	20.86	992.13	50.38	177.17
2019-11-28T11:21:19.806Z	20.85	992.15	50.38	177.00
2019-11-28T11:22:20.559Z	20.85	992.15	50.38	177.17
2019-11-28T11:23:21.312Z	20.85	992.15	50.36	177.00
2019-11-28T11:24:22.066Z	20.84	992.17	50.38	176.83
2019-11-28T11:25:22.817Z	20.84	992.19	50.36	177.00
2019-11-28T11:26:23.569Z	20.83	992.17	50.38	176.83
2019-11-28T11:27:24.323Z	20.83	992.19	50.40	176.49
2019-11-28T11:28:25.077Z	20.83	992.21	50.37	176.49
2019-11-28T11:29:25.835Z	20.82	992.23	50.40	176.49
2019-11-28T11:30:26.590Z	20.82	992.23	50.38	176.32
2019-11-28T11:31:27.341Z	20.82	992.23	50.40	176.16
2019-11-28T11:32:28.095Z	20.81	992.25	50.42	176.16
2019-11-28T11:33:28.852Z	20.80	992.27	50.42	175.99
2019-11-28T11:34:29.610Z	20.80	992.29	50.43	176.32
2019-11-28T11:35:30.365Z	20.79	992.27	50.41	176.16
2019-11-28T11:36:31.120Z	20.79	992.29	50.41	175.99
2019-11-28T11:37:31.878Z	20.78	992.37	50.44	175.99
2019-11-28T11:38:32.637Z	20.78	992.39	50.44	175.31
2019-11-28T11:39:33.393Z	20.78	992.39	50.45	175.14
2019-11-28T11:40:34.152Z	20.77	992.39	50.43	175.14
2019-11-28T11:41:34.909Z	20.77	992.43	50.44	174.80
2019-11-28T11:42:35.666Z	20.76	992.45	50.48	174.80
2019-11-28T11:43:36.420Z	20.76	992.45	50.48	174.63
2019-11-28T11:44:37.176Z	20.75	992.45	50.49	174.63
2019-11-28T11:45:37.930Z	20.75	992.47	50.47	174.46
2019-11-28T11:46:38.684Z	20.75	992.47	50.48	174.46
2019-11-28T11:47:39.440Z	20.75	992.47	50.47	174.63
2019-11-28T11:48:40.194Z	20.74	992.47	50.48	174.46
2019-11-28T11:49:40.948Z	20.73	992.49	50.48	174.46
2019-11-28T11:50:41.701Z	20.73	992.49	50.49	174.29
2019-11-28T11:51:42.454Z	20.72	992.51	50.48	174.46
2019-11-28T11:52:43.211Z	20.72	992.47	50.48	174.29
2019-11-28T11:53:43.965Z	20.71	992.49	50.49	174.12
2019-11-28T11:54:44.721Z	20.71	992.49	50.49	173.95
2019-11-28T11:55:45.475Z	20.71	992.51	50.47	173.78
2019-11-28T11:56:46.233Z	20.70	992.53	50.51	173.95
2019-11-28T11:57:46.990Z	20.70	992.53	50.52	173.62
2019-11-28T11:58:47.749Z	20.69	992.55	50.54	173.62
2019-11-28T11:59:48.504Z	20.69	992.57	50.53	173.62
2019-11-28T12:00:49.257Z	20.69	992.57	50.54	173.45
2019-11-28T12:01:50.017Z	20.69	992.59	50.57	173.11
2019-11-28T12:02:50.771Z	20.68	992.59	50.59	173.11
2019-11-28T12:03:51.527Z	20.68	992.61	50.58	173.11
2019-11-28T12:04:52.284Z	20.67	992.63	50.59	172.94
2019-11-28T12:05:53.042Z	20.67	992.63	50.59	172.94
2019-11-28T12:06:53.798Z	20.67	992.65	50.58	172.77
2019-11-28T12:07:54.555Z	20.66	992.65	50.56	173.11
2019-11-28T12:08:55.309Z	20.66	992.67	50.57	173.11
2019-11-28T12:09:56.064Z	20.66	992.67	50.57	173.11
2019-11-28T12:10:56.817Z	20.66	992.65	50.57	172.94
2019-11-28T12:11:57.569Z	20.65	992.69	50.59	172.60
2019-11-28T12:12:58.324Z	20.65	992.71	50.56	172.60
2019-11-28T12:13:59.081Z	20.65	992.71	50.56	172.43
2019-11-28T12:14:59.840Z	20.64	992.72	50.58	172.43
2019-11-28T12:16:00.596Z	20.65	992.76	50.55	172.01
2019-11-28T12:17:01.353Z	20.64	992.78	50.56	172.01
2019-11-28T12:18:02.109Z	20.64	992.78	50.56	171.84
2019-11-28T12:19:02.864Z	20.64	992.82	50.56	171.50
2019-11-28T12:20:03.620Z	20.63	992.84	50.56	171.33
2019-11-28T12:21:04.373Z	20.62	992.84	50.57	171.33
2019-11-28T12:22:05.127Z	20.62	992.86	50.57	171.16
2019-11-28T12:23:05.882Z	20.61	992.88	50.56	170.99
2019-11-28T12:24:06.636Z	20.61	992.88	50.54	170.99
2019-11-28T12:25:07.389Z	20.61	992.90	50.54	170.65
2019-11-28T12:26:08.146Z	20.61	992.92	50.54	170.65
2019-11-28T12:27:08.901Z	20.61	992.94	50.55	170.31
2019-11-28T12:28:09.651Z	20.60	992.98	50.57	170.31
2019-11-28T12:29:10.403Z	20.60	992.94	50.56	170.31
2019-11-28T12:30:11.155Z	20.60	992.96	50.54	170.15
2019-11-28T12:31:11.907Z	20.60	992.96	50.51	170.15
2019-11-28T12:32:12.659Z	20.59	992.98	50.51	169.98
2019-11-28T12:33:13.407Z	20.59	993.00	50.51	169.81
2019-11-28T12:34:14.156Z	20.59	993.02	50.49	169.81
2019-11-28T12:35:14.908Z	20.58	993.02	50.49	169.64
2019-11-28T12:36:15.659Z	20.58	993.04	50.47	169.47
2019-11-28T12:37:16.409Z	20.58	993.04	50.46	169.47
2019-11-28T12:38:17.159Z	20.58	993.06	50.42	169.30
2019-11-28T12:39:17.910Z	20.58	993.06	50.45	169.30
2019-11-28T12:40:18.662Z	20.57	993.08	50.46	169.13
2019-11-28T12:41:19.415Z	20.56	993.08	50.45	168.96
2019-11-28T12:42:20.166Z	20.56	993.10	50.43	168.96
2019-11-28T12:43:20.916Z	20.56	993.10	50.40	168.79
2019-11-28T12:44:21.667Z	20.56	993.12	50.44	168.79
2019-11-28T12:45:22.418Z	20.55	993.14	50.42	168.79
2019-11-28T12:46:23.167Z	20.55	993.14	50.41	168.62
2019-11-28T12:47:23.914Z	20.55	993.16	50.39	168.79
2019-11-28T12:48:24.662Z	20.54	993.16	50.40	168.45
2019-11-28T12:49:25.409Z	20.54	993.22	50.38	168.11
2019-11-28T12:50:26.152Z	20.53	993.23	50.40	168.03
2019-11-28T12:51:26.898Z	20.53	993.25	50.40	168.03
2019-11-28T12:52:27.646Z	20.53	993.25	50.39	167.86
2019-11-28T12:53:28.395Z	20.52	993.25	50.37	167.86
2019-11-28T12:54:29.146Z	20.52	993.29	50.33	167.69
2019-11-28T12:55:29.899Z	20.52	993.29	50.33	167.69
2019-11-28T12:56:30.652Z	20.53	993.27	50.31	167.86
2019-11-28T12:57:31.407Z	20.53	993.33	50.29	167.35
2019-11-28T12:58:32.162Z	20.52	993.31	50.30	167.35
2019-11-28T12:59:32.915Z	20.52	993.31	50.29	167.52
2019-11-28T13:00:33.670Z	20.52	993.29	50.27	167.52
2019-11-28T13:01:34.424Z	20.52	993.31	50.28	167.52
2019-11-28T13:02:35.181Z	20.51	993.31	50.28	167.52
2019-11-28T13:03:35.934Z	20.51	993.31	50.26	167.52
2019-11-28T13:04:36.689Z	20.51	993.31	50.25	167.35
2019-11-28T13:05:37.446Z	20.51	993.31	50.22	167.35
2019-11-28T13:06:38.202Z	20.52	993.33	50.20	167.35
2019-11-28T13:07:38.960Z	20.52	993.33	50.19	167.18
2019-11-28T13:08:39.717Z	20.51	993.33	50.18	167.18
2019-11-28T13:09:40.474Z	20.51	993.35	50.19	167.35
2019-11-28T13:10:41.230Z	20.50	993.35	50.19	167.01
2019-11-28T13:11:41.989Z	20.50	993.37	50.19	166.85
2019-11-28T13:12:42.752Z	20.50	993.39	50.20	166.68
2019-11-28T13:13:43.512Z	20.50	993.43	50.21	166.34
2019-11-28T13:14:44.274Z	20.49	993.45	50.19	166.00
2019-11-28T13:15:45.032Z	20.48	993.47	50.23	166.00
2019-11-28T13:16:45.789Z	20.48	993.49	50.22	166.00
2019-11-28T13:17:46.542Z	20.48	993.49	50.20	165.83
2019-11-28T13:18:47.297Z	20.47	993.51	50.20	165.66
2019-11-28T13:19:48.053Z	20.47	993.51	50.18	165.83
2019-11-28T13:20:48.810Z	20.47	993.47	50.18	165.83
2019-11-28T13:21:49.568Z	20.47	993.53	50.15	165.83
2019-11-28T13:22:50.324Z	20.47	993.49	50.16	165.83
2019-11-28T13:23:51.081Z	20.46	993.51	50.18	165.49
2019-11-28T13:24:51.836Z	20.46	993.51	50.16	165.49
2019-11-28T13:25:52.590Z	20.45	993.51	50.17	165.49
2019-11-28T13:26:53.342Z	20.45	993.53	50.12	165.32
2019-11-28T13:27:54.095Z	20.46	993.53	50.12	165.49
2019-11-28T13:28:54.850Z	20.45	993.53	50.14	165.32
2019-11-28T13:29:55.606Z	20.45	993.51	50.14	165.49
2019-11-28T13:30:56.358Z	20.44	993.53	50.15	165.32
2019-11-28T13:31:57.109Z	20.44	993.55	50.13	165.32
2019-11-28T13:32:57.864Z	20.44	993.55	50.12	165.15
2019-11-28T13:33:58.618Z	20.44	993.57	50.12	164.98
2019-11-28T13:34:59.369Z	20.44	993.57	50.09	165.15
2019-11-28T13:36:00.124Z	20.44	993.57	50.07	164.81
2019-11-28T13:37:00.876Z	20.43	993.59	50.07	164.81
2019-11-28T13:38:01.628Z	20.43	993.61	50.07	164.65
2019-11-28T13:39:02.377Z	20.43	993.61	50.07	164.48
2019-11-28T13:40:03.132Z	20.42	993.63	50.08	164.48
2019-11-28T13:41:03.889Z	20.42	993.65	50.08	164.31
2019-11-28T13:42:04.645Z	20.42	993.67	50.08	164.14
2019-11-28T13:43:05.404Z	20.42	993.69	50.08	163.97
2019-11-28T13:44:06.161Z	20.42	993.73	50.06	163.38
2019-11-28T13:45:06.921Z	20.41	993.80	50.03	162.87
2019-11-28T13:46:07.682Z	20.41	993.84	50.03	162.70
2019-11-28T13:47:08.442Z	20.41	993.86	50.01	162.53
2019-11-28T13:48:09.201Z	20.42	993.88	50.01	162.19
2019-11-28T13:49:09.958Z	20.41	993.90	50.00	162.02
2019-11-28T13:50:10.718Z	20.41	993.92	49.96	162.02
2019-11-28T13:51:11.480Z	20.41	993.92	49.96	161.85
2019-11-28T13:52:12.244Z	20.41	993.94	49.94	161.85
2019-11-28T13:53:13.006Z	20.41	993.94	49.94	161.69
2019-11-28T13:54:13.768Z	20.41	993.94	49.96	162.02
2019-11-28T13:55:14.533Z	20.40	993.96	49.93	161.85
2019-11-28T13:56:15.298Z	20.40	993.96	49.92	162.02
2019-11-28T13:57:16.065Z	20.40	993.96	49.91	161.85
2019-11-28T13:58:16.834Z	20.40	993.96	49.89	162.02
2019-11-28T13:59:17.600Z	20.40	993.96	49.89	161.85
2019-11-28T14:00:18.362Z	20.40	993.98	49.89	161.85
2019-11-28T14:01:19.123Z	20.40	993.98	49.86	161.69
2019-11-28T14:02:19.881Z	20.40	993.98	49.85	161.69
2019-11-28T14:03:20.637Z	20.40	993.98	49.82	161.69
2019-11-28T14:04:21.393Z	20.39	994.00	49.83	161.52
2019-11-28T14:05:22.151Z	20.39	994.00	49.82	161.85
2019-11-28T14:06:22.906Z	20.39	993.96	49.82	162.02
2019-11-28T14:07:23.661Z	20.39	993.94	49.79	162.02
2019-11-28T14:08:24.418Z	20.39	993.96	49.78	162.19
2019-11-28T14:09:25.171Z	20.39	993.94	49.78	162.02
2019-11-28T14:10:25.924Z	20.39	993.94	49.76	161.85
2019-11-28T14:11:26.679Z	20.39	993.96	49.76	162.02
2019-11-28T14:12:27.437Z	20.38	993.96	49.77	161.85
2019-11-28T14:13:28.195Z	20.38	993.98	49.76	161.69
2019-11-28T14:14:28.956Z	20.38	994.00	49.74	161.69
2019-11-28T14:15:29.712Z	20.38	993.98	49.74	161.69
2019-11-28T14:16:30.466Z	20.38	994.00	49.72	161.69
2019-11-28T14:17:31.223Z	20.38	994.00	49.72	161.52
2019-11-28T14:18:31.983Z	20.38	994.02	49.73	161.35
2019-11-28T14:19:32.741Z	20.37	994.04	49.73	161.18
2019-11-28T14:20:33.498Z	20.37	994.06	49.73	161.18
2019-11-28T14:21:34.254Z	20.37	994.06	49.69	161.01
2019-11-28T14:22:35.010Z	20.37	994.10	49.69	161.01
2019-11-28T14:23:35.769Z	20.37	994.08	49.67	161.01
2019-11-28T14:24:36.525Z	20.37	994.08	49.69	161.01
2019-11-28T14:25:37.286Z	20.37	994.08	49.68	160.84
